번호,시/도,시/군/구,서점명,매장번호,주소,인증여부
330,대전광역시,유성구,태경문고,042-936-9243,대전 유성구 구즉로 50-1 (송강동),미인증
307,대전광역시,유성구,퍼스트서적오피스,042-933-8089,대전 유성구 관평2로 48 (관평동) 2층 퍼스트서적오피스,미인증
285,대전광역시,중구,푸른서점,,대전 중구 수도산로 6 (대흥동),미인증
282,대전광역시,중구,푸른서점(본점),042-254-0937,대전 중구 수도산로 11-1 (대흥동)365-19,미인증
273,대전광역시,유성구,프레드릭 희망의 씨앗,042-822-3156,대전 유성구 원신흥남로42번길 28-16 (원신흥동),미인증
258,대전광역시,서구,필서점,,"대전 서구 관저북로 52 (관저동, 대자연마을아파트) 지하",미인증
168,대전광역시,서구,한민서적,042-523-2188,대전 서구 갈마로 257 (괴정동)지하 한민서적,미인증
167,대전광역시,유성구,한밭대 구내서점 원각서점,042-821-1493,대전 유성구 동서대로 125 (덕명동) S2동 2층,미인증
162,대전광역시,유성구,한빛서점(어은점),042-862-3698,대전 유성구 어은로 57 한빛프라자 212-1호,미인증
161,대전광역시,유성구,한빛서점문구,042-863-6489,"대전 유성구 엑스포로 448 (전민동, 엑스포아파트) 102호",미인증
149,대전광역시,서구,한솔서점,042-541-9123,"대전 서구 가수원로 72 (가수원동, 은아아파트1단지)",미인증
131,대전광역시,서구,한쪽가게,042-535-0153,대전 서구 신갈마로181번길 24-23 (갈마동),미인증
125,대전광역시,서구,해냄서적,042-531-4316,대전 서구 계백로 1439 (도마동) 1층,미인증
115,대전광역시,서구,해윰책방,010-7938-2156,대전 서구 원도안로179번길 22-16 (도안동) 1층,미인증
107,대전광역시,유성구,햇살서적.문구,042-823-4508,대전 유성구 구암동 609-6 1층,미인증
89,대전광역시,서구,현대서적,042-483-7676,대전 서구 만년로12번길 3 (만년동),미인증
87,대전광역시,유성구,현대서점,042-823-1629,대전 유성구 계룡로60번길 89 (구암동),미인증
86,대전광역시,중구,현대서점,042-254-3154,대전 중구 동서대로 1365 (목동),미인증
10,대전광역시,유성구,휘게문고 대전점,042-332-2676,대전 유성구 테크노중앙로 123 (용산동) 2층,미인증
2555,대구광역시,달서구,KG북플러스,053-523-4072,대구 달서구 달구벌대로 1467 (용산동),미인증
2553,대구광역시,수성구,PLUS 문고,,대구 수성구 달구벌대로 2480 (범어동),미인증
2513,대구광역시,동구,강동서점문구슈퍼,,대구 동구 금강로 14 (동호동),미인증
2485,대구광역시,북구,경대서점,053-942-2255,대구 북구 대학로 80 (산격동),미인증
2474,대구광역시,수성구,경신서점,053-743-3236,"대구 수성구 달구벌대로504길 37 (범어동, 경북맨션)",미인증
2453,대구광역시,달서구,계명대 구내서점,053-592-0755,대구 달서구 달구벌대로 1095 (신당동) 바우어관 지하 1층,미인증
2444,대구광역시,수성구,고려서점,053-752-0806,"대구 수성구 수성로69길 70 (수성동1가, 수성 롯데캐슬 THE FIRST) 상가2동 107호.",미인증
2440,대구광역시,수성구,고산문구서점,053-792-7938,대구 수성구 천을로 76 (시지동),미인증
2439,대구광역시,중구,고스트북스,053-256-2123,대구 중구 경상감영길 212 (동문동),미인증
2425,대구광역시,북구,골든벨서점,,대구 북구 침산로 146 (침산동),미인증
2345,대구광역시,동구,굿모닝서적문구센타 동호점,,대구 동구 안심로 402 (신서동),미인증
2343,대구광역시,수성구,굿모닝서점범물점,053-781-6056,대구 수성구 지범로 208 (범물동),미인증
2342,대구광역시,달서구,굿모닝서점용산점,053-524-0025,대구 달서구 평리로 42 (용산동),미인증
2332,대구광역시,중구,그레타책방,010-2788-3529,대구 중구 서성로14길 14 (서문로1가),미인증
2327,대구광역시,북구,그린빌문구서점,070-7516-7924,대구 북구 구암서로 39 (구암동),미인증
2323,대구광역시,수성구,그림이 글에게,010-2026-1425,대구 수성구 들안로81길 27 (수성동4가) 1층 그림이 글에게,미인증
2313,대구광역시,북구,그림책방 여우네,010-4103-8067,대구 북구 국우동 1081-5 1층 여우네 그림책방,미인증
2298,대구광역시,수성구,글로벌서적문구,0507-1402-2008,대구 수성구 신매로 9 (신매동),미인증
2260,대구광역시,중구,꽃이 왔다 일생이 참 환하다,010-9175-6866,대구 중구 삼덕동3가 220-2,미인증
2238,대구광역시,북구,나른한책방,010-2911-5186,대구 북구 대천로18길 4-24 (동천동) 1층,미인증
2221,대구광역시,중구,낫온리북스,010-4524-3957,대구 중구 봉산문화길 10 (봉산동) 5층 502호,미인증
2184,대구광역시,북구,느낌표문고,0507-1337-5122,대구 북구 대천로 80 (동천동) 1층,미인증
2175,대구광역시,수성구,능산서점,053-765-4652,대구 수성구 무학로37길 42 (지산동),미인증
2174,대구광역시,수성구,능인서점,053-764-7390,대구 수성구 무학로37길 42-1 (지산동),미인증
2151,대구광역시,북구,다이어트서점,053-383-1132,대구 북구 유통단지로 87 (산격동),미인증
2139,대구광역시,중구,달성서점,,대구 중구 명덕로 127 (남산동) 1층,미인증
2138,대구광역시,서구,달성서점,053-556-9777,대구 서구 달구벌대로 1727 (내당동),미인증
2135,대구광역시,서구,담담책방,070-4123-3469,"대구 서구 달서로 81-2 (비산동), 3층",미인증
2125,대구광역시,수성구,대경문구서적,053-741-1340,대구 수성구 교학로11길 39 (만촌동),미인증
2115,대구광역시,수성구,대구 예림당 서점,053-761-9925,대구 수성구 청호로 301 (황금동),미인증
2092,대구광역시,달서구,대박서점,053-626-2968,대구 달서구 송현로 150 (송현동),미인증
2091,대구광역시,중구,대봉산책,010-6295-7714,대구 중구 명덕로 249 (대봉동) 대봉산책,미인증
2087,대구광역시,남구,대성서점,053-473-7730,대구 남구 명덕로 244 (이천동),미인증
2077,대구광역시,달성군,대실문구서적,053-792-5100,대구 달성군 다사읍 대실역남로2길 20-4,미인증
2056,대구광역시,달서구,대진문고,053-631-6077,대구 달서구 화암로73길 10 (대곡동),미인증
2055,대구광역시,수성구,대진문구서점,053-751-5643,대구 수성구 화랑로32길 73 (만촌동),미인증
2022,대구광역시,남구,더코너북스,010-7728-4939,대구 남구 안지랑로7길 15 (대명동),미인증
2021,대구광역시,중구,더폴락,010-2977-6533,대구 중구 경상감영1길 62-5 (향촌동),미인증
2019,대구광역시,수성구,덕원서점,053-794-8086,대구 수성구 욱수길 33 (욱수동),미인증
1987,대구광역시,동구,동네책방협동조합,053-982-0100,대구 동구 안심로22길 60-21 (율하동) 107호,미인증
1974,대구광역시,동구,동부한솔서점,,"대구 동구 반야월북로 185 (각산동, 문화빌라)",미인증
1937,대구광역시,달서구,동아서점대곡점,,대구 달서구 달구벌대로 1467 (용산동),미인증
1915,대구광역시,북구,동천굿모닝서적,053-313-3087,대구 북구 동천로24길 5 (동천동),미인증
1903,대구광역시,동구,두산청구서적,,"대구 동구 국채보상로 829 (신천동, 신천 두산위브) 101호",미인증
1886,대구광역시,수성구,뚜비뚜바,053-792-8835,대구 수성구 고산로 121-21 (매호동),미인증
1823,대구광역시,북구,매천서점,,대구 북구 매전로 46 (태전동),미인증
1822,대구광역시,수성구,매호굿모닝,,대구 수성구 달구벌대로647길 13 (신매동)B-101,미인증
1817,대구광역시,수성구,메트로서점,,대구 수성구 화랑로12길 25 (만촌동),미인증
1815,대구광역시,수성구,멘토문고,053-741-8882,대구 수성구 달구벌대로 2514 (범어동) 1층 서점,미인증
1800,대구광역시,수성구,명문서점문구,,대구 수성구 달구벌대로 2514 (범어동),미인증
1784,대구광역시,동구,모모서점,053-985-2828,대구 동구 동촌로 172 (방촌동),미인증
1691,대구광역시,북구,바른손문구서적,053-951-5858,대구 북구 동변로14길 7 (동변동),미인증
1683,대구광역시,달서구,반딧불서점,053-581-1913,대구 달서구 서당로 25 (신당동),미인증
1662,대구광역시,중구,백합서점,053-423-9987,대구 중구 중앙대로 284 (남산동),미인증
1625,대구광역시,북구,복현서점,053-382-8182,대구 북구 복현로 90 (복현동)지하1층 복현서점,미인증
1607,대구광역시,달서구,부카플러스,053-423-1912,대구 달서구 문화회관길 165 408호 (장기동),미인증
1558,대구광역시,북구,북앤북스 보건대학지점,053-313-4752,대구 북구 영송로 15 (태전동),미인증
1538,대구광역시,수성구,북클릭서점,053-753-7566,대구 수성구 달구벌대로 2517 (범어동),미인증
1530,대구광역시,달서구,북하우스,,대구 달서구 당산로 41 (본리동),미인증
1526,대구광역시,북구,뷰티인사이드,053-265-9373,대구 북구 대학로23길 25-2 (산격동) 지하층,미인증
1522,대구광역시,동구,블로엔,010-4527-3001,대구 동구 도평로 56-2 (지저동)1층,미인증
1520,대구광역시,남구,블루북,053-477-7116,대구 남구 봉덕로27길 48 (봉덕동),미인증
1502,대구광역시,북구,빨간색종이,053-324-4079,대구 북구 학남로 77 (국우동),미인증
1495,대구광역시,중구,사과서점,010-2069-9362,대구 중구 명륜로23길 28 (봉산동),미인증
1486,대구광역시,수성구,사월서점,053-793-2436,"대구 수성구 달구벌대로 3304-2 (신매동, 사월화성파크드림)",미인증
1481,대구광역시,동구,사이책방 7호점,010-3194-4708,대구 동구 용진길 177 (신용동),미인증
1475,대구광역시,남구,산아래 시,,대구 남구 현충로7길 6 (대명동),미인증
1459,대구광역시,북구,삼성서점문구,053-382-2909,대구 북구 복현동 28-5 복현이오스상가,미인증
1435,대구광역시,달서구,상인서점,053-643-5519,대구 달서구 상인로 19-1 (상인동),미인증
1428,대구광역시,동구,새론서점,053-424-1970,대구 동구 과학로13길 10 (각산동),미인증
1404,대구광역시,서구,서구문구,053-558-9770,대구 서구 국채보상로 268 (평리동),미인증
1383,대구광역시,달성군,서재서점,,대구 달성군 다사읍 서재로 116 1층,미인증
1348,대구광역시,달서구,선택의자유,010-9856-9322,대구 달서구 송현로10길 6 (송현동),미인증
1332,대구광역시,수성구,성진서점,053-791-6980,"대구 수성구 시지로 55 (시지동, 고산노변타운)",미인증
1330,대구광역시,북구,성화서점,,대구 북구 복현로 135 (복현동) 2층,미인증
1240,대구광역시,달서구,스마일문고,053-581-5889,대구 달서구 이곡동로 61 (이곡동) 1층 스마일문고,미인증
1235,대구광역시,수성구,스카이서적문구,053-751-6369,대구 수성구 달구벌대로 2551 (만촌동) 1층,미인증
1213,대구광역시,수성구,시인보호구역,1899-7083,대구 수성구 무학로23길 87 (두산동),미인증
1188,대구광역시,동구,신암서적문구센타,053-956-2562,대구 동구 아양로39길 29 (신암동),미인증
1169,대구광역시,동구,심플책방,010-9833-9513,대구 동구 동부로34길 4 (신천동) 지하 1층,미인증
1155,대구광역시,수성구,아레테인문학,010-7125-4526,대구 수성구 범어천로 172 (범어동) 3층,미인증
1135,대구광역시,달서구,아카이브나인,010-4982-0516,대구 달서구 진천로16길 50 (진천동) 지하1층,미인증
1113,대구광역시,남구,알파서적,053-471-0085,대구 남구 효명길 10-2 (봉덕동),미인증
1111,대구광역시,달성군,야후서적문구센타,053-635-0450,대구 달성군 화원읍 명천로 216,미인증
1078,대구광역시,달성군,엘리트문구,053-635-7784,대구 달성군 화원읍 명곡로 4,미인증
1068,대구광역시,동구,여행자의 책,010-3527-3024,대구 동구 불로동 1000-51 1층,미인증
1057,대구광역시,달서구,연우서점문구,,대구 달서구 학산로7안길 14 (본동) 1층,미인증
1039,대구광역시,북구,열린서점,033-434-4775,대구 북구 학정로 440 (구암동),미인증
1031,대구광역시,남구,영남이공대 구내서점,053-622-2133,대구 남구 현충로 170 (대명동),미인증
1022,대구광역시,동구,영신서점문구센타,053-982-7774,대구 동구 팔공로 152-1 (불로동),미인증
1014,대구광역시,수성구,영진서점,053-781-5065,대구 수성구 지범로 165 (지산동),미인증
1011,대구광역시,북구,영진전문대학교 구내서점,053-940-5484,대구 북구 복현로 35 (복현동),미인증
