Title,Type,Publisher,Count,Year,Month,Age
밍꼬발랄 코믹스 1,아동,겜툰,265,2019,12,40
오투 중등 과학 2-1 (2020),초중고생학습서,비상교육,293,2019,12,40
개념원리 수학 (상/ 2020년용),초중고생학습서,개념원리,298,2019,12,40
개념원리 확률과 통계 (2020년용),초중고생학습서,개념원리,324,2019,12,40
설민석의 삼국지 2,인문,세계사,267,2019,12,40
내일은 실험왕 48 - 방사능 물질,아동,아이세움,261,2019,12,40
EBS 스토리 한국사 1,초중고생학습서,한국교육방송공사(도서),255,2019,12,40
넛지,경제경영,리더스북,248,2019,12,40
신사고 쎈 수학 초등 5-1 (2020년용),초중고생학습서,좋은책신사고,253,2019,12,40
EBS 수능특강 영어영역 영어 (2020),초중고생학습서,한국교육방송공사(도서),2,2020,1,40
EBS 수능특강 영어영역 영어독해연습 (2020),초중고생학습서,한국교육방송공사(도서),1,2020,1,40
EBS 수능특강 국어영역 문학 (2020),초중고생학습서,한국교육방송공사(도서),1,2020,1,40
EBS 수능특강 수학영역 확률과 통계 (2020),초중고생학습서,한국교육방송공사(도서),1,2020,1,40
EBS 수능특강 국어영역 독서 (2020),초중고생학습서,한국교육방송공사(도서),1,2020,1,40
흔한남매 3,아동,아이세움,1,2020,1,40
EBS 수능특강 수학영역 수학 1 (2020),초중고생학습서,한국교육방송공사(도서),1,2020,1,40
EBS 수능특강 국어영역 화법 작문 언어 (2020),초중고생학습서,한국교육방송공사(도서),1,2020,1,40
EBS 수능특강 한국사영역 한국사 (2020),초중고생학습서,한국교육방송공사(도서),1,2020,1,40
EBS 수능특강 영어영역 영어듣기 (2020),초중고생학습서,한국교육방송공사(도서),1,2020,1,40
EBS 수능특강 수학영역 수학 2 (2020),초중고생학습서,한국교육방송공사(도서),890,2020,1,40
EBS 수능특강 수학영역 미적분 (2020),초중고생학습서,한국교육방송공사(도서),814,2020,1,40
스스로 행복하라 - 법정 스님 열반 10주기 특별판,시/에세이,샘터사,688,2020,1,40
에이트,자기계발,차이정원,649,2020,1,40
설민석의 세계사 대모험 4,아동,단꿈아이(단꿈드림),595,2020,1,40
EBS 수능특강 과학탐구영역 생명과학 1 (2020),초중고생학습서,한국교육방송공사(도서),573,2020,1,40
코스모스 (특별보급판),자연과 과학,사이언스북스,494,2020,1,40
117층 나무 집,아동,시공주니어,478,2020,1,40
EBS 수능특강 사회탐구영역 생활과 윤리 (2020),초중고생학습서,한국교육방송공사(도서),460,2020,1,40
"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",인문,위즈덤하우스,471,2020,1,40
예비 매3비 - 매일 지문 3개씩 푸는 비문학 독서 기출,초중고생학습서,키출판사,455,2020,1,40
EBS 수능특강 사회탐구영역 사회 문화 (2020),초중고생학습서,한국교육방송공사(도서),457,2020,1,40
매3비 - 매일 지문 3개씩 푸는 비문학 독서 수능기출 (2020),초중고생학습서,키출판사,428,2020,1,40
EBS 수능특강 과학탐구영역 지구과학 1 (2020),초중고생학습서,한국교육방송공사(도서),434,2020,1,40
[2권분철] EBS 수능특강 영어영역 영어 (2020),초중고생학습서,한국교육방송공사(도서),478,2020,1,40
[2권분철] EBS 수능특강 영어영역 영어독해연습 (2020),초중고생학습서,한국교육방송공사(도서),435,2020,1,40
초판본 데미안 (리커버 한정판),소설,더스토리,399,2020,1,40
EBS 수능특강 과학탐구영역 화학 1 (2020),초중고생학습서,한국교육방송공사(도서),407,2020,1,40
지적 대화를 위한 넓고 얕은 지식 제로,인문,웨일북,405,2020,1,40
쎈 SSEN 중등 수학 2 (상/ 2020년용),초중고생학습서,좋은책신사고,425,2020,1,40
[2권분철] EBS 수능특강 국어영역 문학 (2020),초중고생학습서,한국교육방송공사(도서),404,2020,1,40
오투 중등 과학 3-1 (2020),초중고생학습서,비상교육,399,2020,1,40
아내를 모자로 착각한 남자,자연과 과학,알마,382,2020,1,40
추리 천재 엉덩이 탐정 9,아동,아이세움,379,2020,1,40
쎈 SSEN 중등 수학 3 (상/ 2020),초중고생학습서,좋은책신사고,414,2020,1,40
쎈 SSEN 고등 수학 1 (2020년용),초중고생학습서,좋은책신사고,364,2020,1,40
예비 매3문 - 매일 지문 3개씩 푸는 문학 기출,초중고생학습서,키출판사,362,2020,1,40
EBS 윤혜정의 나비효과 입문편 (2020),초중고생학습서,한국교육방송공사(도서),348,2020,1,40
EBSi 강의노트 수능개념 윤혜정의 개념의 나비효과 (2020),초중고생학습서,한국교육방송공사(도서),343,2020,1,40
오투 중등 과학 2-1 (2020),초중고생학습서,비상교육,361,2020,1,40
[2권분철] EBS 수능특강 국어영역 독서 (2020),초중고생학습서,한국교육방송공사(도서),342,2020,1,40
쎈 SSEN 고등 수학 (상/ 2020년용),초중고생학습서,좋은책신사고,325,2020,1,40
신사고 쎈 수학 초등 6-1 (2020),초중고생학습서,좋은책신사고,331,2020,1,40
쎈 SSEN 중등 수학 1 (상/ 2020년용),초중고생학습서,좋은책신사고,310,2020,1,40
매3문 - 매일 지문 3개씩 푸는 문학 수능기출 (2020),초중고생학습서,키출판사,292,2020,1,40
트렌드 코리아 2020,경제경영,미래의창,476,2020,1,40
워드 마스터 Word Master 수능 2000 (2020년용),초중고생학습서,이투스북,299,2020,1,40
EBS 초등 만점왕 세트 3-1 (2020),초중고생학습서,한국교육방송공사(도서),276,2020,1,40
설민석의 한국사 대모험 12,아동,아이휴먼,271,2020,1,40
오늘도 펭수 내일도 펭수,시/에세이,놀(다산북스),305,2020,1,40
양준일 Maybe,시/에세이,모비딕북스,2,2020,2,40
흔한남매 3,아동,미래엔아이세움,488,2020,2,40
추리 천재 엉덩이 탐정 9: 세 마리 행운 고양이 사건,아동,미래엔아이세움,489,2020,2,40
마법천자문 47: 잠드는 시간! 밤 야,아동,아울북,483,2020,2,40
"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",인문,위즈덤하우스,529,2020,2,40
설민석의 삼국지 1,인문,세계사,382,2020,2,40
에이트,자기계발,차이정원,387,2020,2,40
내가 원하는 것을 나도 모를 때,인문,다산초당,351,2020,2,40
설민석의 삼국지 2,인문,세계사,336,2020,2,40
설민석의 세계사 대모험 4,아동,단꿈아이,337,2020,2,40
작은 아씨들(영화 공식 원작 소설 오리지널 커버),소설,알에이치코리아,334,2020,2,40
지적 대화를 위한 넓고 얕은 지식: 제로 편,인문,웨일북(whalebooks),322,2020,2,40
아내를 모자로 착각한 남자,자연과 과학,알마,315,2020,2,40
오늘도 펭수 내일도 펭수,시/에세이,놀,324,2020,2,40
기생충 각본집 & 스토리보드북 세트,예술/대중문화,플레인아카이브,286,2020,2,40
더 위험한 과학책,자연과 과학,시공사,283,2020,2,40
디레버리징,경제경영,좋은땅,274,2020,2,40
흔한남매 4,아동,미래엔아이세움,1,2020,3,40
당신이 옳다,인문,해냄출판사,1,2020,3,40
설민석의 삼국지 1,인문,세계사,819,2020,3,40
설민석의 삼국지 2,인문,세계사,752,2020,3,40
페스트,소설,민음사,701,2020,3,40
존리의 부자되기 습관(20만부 기념 리커버 에디션),경제경영,지식노마드,534,2020,3,40
흔한남매 안 흔한 일기 1,아동,미래엔아이세움,517,2020,3,40
이 한마디가 나를 살렸다,자기계발,21세기북스,468,2020,3,40
"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",인문,위즈덤하우스,454,2020,3,40
작은 아씨들(영화 공식 원작 소설 오리지널 커버),소설,알에이치코리아,445,2020,3,40
EBS 뉴런 중학 국어1(2024),초중고생학습서,EBS한국교육방송공사,419,2020,3,40
EBS 뉴런 중학 사회1(2024),초중고생학습서,EBS한국교육방송공사,417,2020,3,40
더 해빙(The Having)(50만부 기념 리커버 에디션),자기계발,수오서재,426,2020,3,40
EBS 뉴런 중학 과학1(2024),초중고생학습서,EBS한국교육방송공사,406,2020,3,40
내가 원하는 것을 나도 모를 때,인문,다산초당,422,2020,3,40
코스모스,자연과 과학,사이언스북스,399,2020,3,40
1cm 다이빙,시/에세이,피카(FIKA),401,2020,3,40
녹나무의 파수꾼,소설,소미미디어,378,2020,3,40
흔한남매 3,아동,미래엔아이세움,374,2020,3,40
EBS 뉴런 중학 수학1(상)(2024),초중고생학습서,EBS한국교육방송공사,382,2020,3,40
더 해빙(The Having)(50만부 기념 리커버 에디션),자기계발,수오서재,1,2020,4,40
흔한남매 4,아동,미래엔아이세움,797,2020,4,40
지리의 힘,사회과학,사이,765,2020,4,40
설민석의 한국사 대모험 13,아동,아이휴먼,714,2020,4,40
데일 카네기 인간관계론,자기계발,현대지성,621,2020,4,40
설민석의 세계사 대모험 5,아동,단꿈아이,555,2020,4,40
아몬드,소설,창비,384,2020,4,40
페스트,소설,민음사,380,2020,4,40
1cm 다이빙,시/에세이,피카(FIKA),363,2020,4,40
날씨가 좋으면 찾아가겠어요,소설,시공사,356,2020,4,40
당신이 옳다,인문,해냄출판사,351,2020,4,40
녹나무의 파수꾼,소설,소미미디어,256,2020,4,40
페인트,청소년,창비,254,2020,4,40
이정현의 집밥레스토랑,가정과 생활,서사원,252,2020,4,40
설민석의 삼국지 2,인문,세계사,240,2020,4,40
내일의 부 1: 알파편,경제경영,트러스트북스,236,2020,4,40
체리새우: 비밀글입니다(30만 부 리커버 특별판),청소년,문학동네,235,2020,4,40
사피엔스,인문,김영사,232,2020,4,40
코스모스,자연과 과학,사이언스북스,231,2020,4,40
설민석의 삼국지 1,인문,세계사,230,2020,4,40
진짜 부자 가짜 부자,경제경영,더클래스,224,2020,4,40
데미안(리커버 한정판)(초판본)(1919년 오리지널 초판본 패브릭 에디션),소설,더스토리,217,2020,4,40
스타강사 사경인 회계사의 재무제표 모르면 주식투자 절대로 하지마라,경제경영,베가북스,207,2020,4,40
선물주는산타의 주식투자 시크릿,경제경영,비즈니스북스,201,2020,4,40
총 균 쇠,역사,문학사상,195,2020,4,40
타인의 해석,자기계발,김영사,203,2020,4,40
더 해빙(The Having)(50만부 기념 리커버 에디션),자기계발,수오서재,1,2020,5,40
지리의 힘,사회과학,사이,549,2020,5,40
기억 1,소설,열린책들,500,2020,5,40
마법천자문 48: 늘 생각하다! 생각 념,아동,아울북,502,2020,5,40
기억 2,소설,열린책들,467,2020,5,40
언컨택트,경제경영,퍼블리온,339,2020,5,40
오래 준비해온 대답,시/에세이,복복서가,312,2020,5,40
코로나 투자 전쟁,경제경영,페이지2북스,290,2020,5,40
애쓰지 않고 편안하게(20만 부 기념 에디션),시/에세이,놀,256,2020,5,40
설민석의 세계사 대모험 5,아동,단꿈아이,250,2020,5,40
흔한남매 4,아동,미래엔아이세움,234,2020,5,40
Go Go 카카오프렌즈 14: 그리스,아동,아울북,219,2020,5,40
룬샷,경제경영,흐름출판,221,2020,5,40
설민석의 한국사 대모험 13,아동,아이휴먼,213,2020,5,40
1cm 다이빙,시/에세이,피카(FIKA),234,2020,5,40
초예측 부의 미래,인문,웅진지식하우스,205,2020,5,40
아몬드,소설,창비,198,2020,5,40
이정현의 집밥레스토랑,가정과 생활,서사원,191,2020,5,40
타인의 해석,자기계발,김영사,184,2020,5,40
내일은 실험왕 49: 진화의 대결,아동,미래엔아이세움,179,2020,5,40
코스모스,자연과 과학,사이언스북스,180,2020,5,40
총 균 쇠,역사,문학사상,167,2020,5,40
하버드 상위 1퍼센트의 비밀(리커버 에디션),자기계발,한국경제신문,167,2020,5,40
진짜 부자 가짜 부자,경제경영,더클래스,164,2020,5,40
흔한남매 안 흔한 일기 2,아동,미래엔아이세움,160,2020,5,40
데일 카네기 인간관계론,자기계발,현대지성,160,2020,5,40
설민석의 삼국지 2,인문,세계사,159,2020,5,40
페스트,소설,민음사,159,2020,5,40
당신이 옳다,인문,해냄출판사,165,2020,5,40
애쓰지 않고 편안하게,시/에세이,놀(다산북스),1,2020,6,40
더 해빙,자기계발,수오서재,1,2020,6,40
EBS 수능완성 영어영역 영어 (2020),초중고생학습서,한국교육방송공사(도서),806,2020,6,40
설민석의 한국사 대모험 14,아동,아이휴먼,733,2020,6,40
EBS 수능완성 국어영역 국어 (2020),초중고생학습서,한국교육방송공사(도서),765,2020,6,40
돈의 속성,경제경영,스노우폭스북스,647,2020,6,40
흔한남매 5,아동,아이세움,587,2020,6,40
[2권 분철] EBS 수능완성 영어영역 영어 (2020),초중고생학습서,한국교육방송공사(도서),498,2020,6,40
[2권 분철] EBS 수능완성 국어영역 국어 (2020),초중고생학습서,한국교육방송공사(도서),486,2020,6,40
기억 1,소설,열린책들,468,2020,6,40
EBS 수능완성 수학영역 수학 가형 - 이과 (2020),초중고생학습서,한국교육방송공사(도서),450,2020,6,40
기억 2,소설,열린책들,413,2020,6,40
보통의 언어들,시/에세이,위즈덤하우스,381,2020,6,40
김미경의 리부트,자기계발,웅진지식하우스,374,2020,6,40
코로나 이후의 세계,경제경영,미디어숲,369,2020,6,40
EBS 수능완성 수학영역 수학 나형 - 문과 (2020),초중고생학습서,한국교육방송공사(도서),348,2020,6,40
코로나 투자 전쟁,경제경영,페이지2,353,2020,6,40
EBS 수능완성 과학탐구영역 생명과학 1 (2020),초중고생학습서,한국교육방송공사(도서),354,2020,6,40
오투 중등 과학 2-1 (2020),초중고생학습서,비상교육,282,2020,6,40
존리의 부자되기 습관 (10만부 기념 리커버),경제경영,지식노마드,271,2020,6,40
EBS 수능완성 과학탐구영역 지구과학 1 (2020),초중고생학습서,한국교육방송공사(도서),275,2020,6,40
지리의 힘,사회과학,사이,305,2020,6,40
아몬드,소설,창비(창작과비평사),245,2020,6,40
오투 중등 과학 3-1 (2020),초중고생학습서,비상교육,242,2020,6,40
[2권 분철] EBS 수능완성 수학영역 수학 가형 - 이과 (2020),초중고생학습서,한국교육방송공사(도서),241,2020,6,40
마법천자문 48 - 늘 생각하다! 생각 념 念!,아동,아울북,240,2020,6,40
나는 나로 살기로 했다 (100만부 기념 클래식 에디션),시/에세이,도서출판마음의숲,235,2020,6,40
페인트,청소년,창비(창작과비평사),226,2020,6,40
[2권 분철] EBS 수능완성 수학영역 수학 나형 - 문과 (2020),초중고생학습서,한국교육방송공사(도서),212,2020,6,40
"파타고니아, 파도가 칠 때는 서핑을",경제경영,라이팅하우스,203,2020,6,40
쎈 SSEN 중등 수학 2 (상/ 2020년용),초중고생학습서,좋은책신사고,199,2020,6,40
EBS 수능완성 과학탐구영역 화학 1 (2020),초중고생학습서,한국교육방송공사(도서),195,2020,6,40
언컨택트,경제경영,퍼블리온,191,2020,6,40
동아 연세 초등 국어사전,국어/외국어/사전,동아출판,187,2020,6,40
룬샷,경제경영,흐름출판,209,2020,6,40
철도원 삼대,소설,창비(창작과비평사),181,2020,6,40
설민석의 한국사 대모험 13,아동,아이휴먼,179,2020,6,40
신사고 쎈 수학 초등 6-2 (2020년용),초중고생학습서,좋은책신사고,201,2020,6,40
